Status,Server,Name,Model,Processor,Proc. Count,Memory,Serial Number,iLO,iLO FW,ROM Version,Appliance Name
OK,"SBICDCENCL25, bay 8",sccppblresx280.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,131072,SGH742X957,"1. 172.16.42.17, 2. fe80:0:0:0:7210:6fff:fec6:357c",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL07, bay 8",SCCPPBLRESX333.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH929S3D7,"1. 172.16.40.189, 2. fe80:0:0:0:af1:eaff:feed:803a",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL25, bay 9",sccppblresx262.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,393216,SGH905YTB1,"1. 172.16.42.18, 2. fe80:0:0:0:af1:eaff:fe8f:9758",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL42, bay 9",sccpublrweb379.sbic.sbicard.com,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5F2,"1. 172.16.66.77, 2. fe80:0:0:0:7210:6fff:fe4a:bab2",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL49, bay 9",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS1R,1. 172.16.66.219,2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL19, bay 9",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V59A,"1. 172.16.66.109, 2. fe80:0:0:0:7210:6fff:fe4a:7e1c",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL33, bay 9",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5FC,1. 172.16.67.192,2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL48, bay 9",sccpublrdbo948,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH831YFDN,"1. 172.16.66.171, 2. fe80:0:0:0:ba83:3ff:fe4a:6c12",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
Critical,"SBICDCENCL06, bay 9",sccppblrapp387,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH015YK2D,"1. 172.16.40.166, 2. fe80:0:0:0:9640:c9ff:feee:7a06",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL09, bay 9",sccppblresx332.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH739TFX2,"1. 172.16.40.238, 2. fe80:0:0:0:7210:6fff:fec6:380c",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL02, bay 9",sccppblrdbo382,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH929S3D9,"1. 172.16.40.70, 2. fe80:0:0:0:af1:eaff:fef0:dbfc",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL27, bay 9",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,131072,SGH802WX30,"1. 172.16.67.68, 2. fe80:0:0:0:d267:26ff:feca:a3d2",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL08, bay 9",sccppblrdbo906,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,262144,SGH015YK03,"1. 172.16.40.214, 2. fe80:0:0:0:9640:c9ff:fe20:56ca",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL21, bay 9",sccppblresx256.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH830Y7L7,"1. 172.16.41.234, 2. fe80:0:0:0:ba83:3ff:fe4a:6588",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL46, bay 9",sccppblresx304.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH808VB5N,"1. 172.16.66.155, 2. fe80:0:0:0:d267:26ff:fecd:ba66",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
Warning,"SBICDCENCL18, bay 9",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V53Y,"1. 172.16.41.162, 2. fe80:0:0:0:7210:6fff:fe48:33e4",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 9",sccppblresx300.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH929S3CV,1. 172.16.42.89,2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL26, bay 9",sccppblresx222.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,524288,SGH703VKB3,"1. 172.16.42.42, 2. fe80:0:0:0:7210:6fff:febb:c310",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL04, bay 9",sccppblrweb573,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH831YFDS,"1. 172.16.40.118, 2. fe80:0:0:0:ba83:3ff:fe4a:666a",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL50, bay 9",740039-001-053-,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH703VKAW,"1. 172.16.67.84, 2. fe80:0:0:0:7210:6fff:febb:cd98",2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL10, bay 9",sccppblrapp671,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5F4,"1. 172.16.41.18, 2. fe80:0:0:0:7210:6fff:fe4a:7f56",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL07, bay 9",sccppblrweb571,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5EK,"1. 172.16.40.190, 2. fe80:0:0:0:7210:6fff:fe4a:7f58",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Warning,"SBICDCENCL15, bay 9",sccppblresx297.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz,2,262144,SGH914SLHQ,"1. 172.16.41.90, 2. fe80:0:0:0:5680:28ff:fe54:2c18",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
Warning,"SBICDCENCL51, bay 9",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,131072,SGH703VS17,"1. 172.16.34.200, 2. fe80:0:0:0:7210:6fff:febb:c374",2.79 Nov 16 2021,I36 v2.96 (05/17/2022),DC-C7000-1
OK,"SBICDCENCL48, bay 10",sccpublrapp557,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS0N,"1. 172.16.66.172, 2. fe80:0:0:0:7210:6fff:febb:c170",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL49, bay 10",SCCPPBLROVS03,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,262144,SGH505WANN,1. 172.16.66.220,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL15, bay 10",sccppblresx226.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH808VB57,"1. 172.16.41.91, 2. fe80:0:0:0:d267:26ff:fecd:bb12",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL25, bay 10",sccppblrapp934,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,262144,SGH821W9S5,"1. 172.16.42.19, 2. fe80:0:0:0:d267:26ff:fed4:3762",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL51, bay 10",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH929S3CZ,"1. 172.16.34.201, 2. fe80:0:0:0:af1:eaff:fef0:dba2",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL19, bay 10",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5FE,"1. 172.16.66.110, 2. fe80:0:0:0:7210:6fff:fe48:3576",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Warning,"SBICDCENCL33, bay 10",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V52T,1. 172.16.67.193,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL21, bay 10",sccppblresx269.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,131072,SGH802WS1B,"1. 172.16.41.235, 2. fe80:0:0:0:d267:26ff:feca:aa88",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL46, bay 10",sccppblresx306.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH703VKBF,"1. 172.16.66.238, 2. fe80:0:0:0:7210:6fff:febb:cdf2",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL26, bay 10",sccppblresx239.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,524288,SGH905YTB5,"1. 172.16.42.43, 2. fe80:0:0:0:af1:eaff:fe8f:9c10",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL43, bay 10",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH736XA23,1. 172.16.42.90,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL42, bay 10",sccpublrweb577.sbic.sbicard.com,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VRNX,"1. 172.16.66.78, 2. fe80:0:0:0:7210:6fff:febe:2d1c",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL04, bay 10",sccppblrapp787,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH821W9PB,"1. 172.16.40.119, 2. fe80:0:0:0:d267:26ff:fed5:9c32",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL10, bay 10",sccppblrweb520,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH742X93E,"1. 172.16.41.19, 2. fe80:0:0:0:9af2:b3ff:feee:dd34",2.78 Apr 28 2021,I36 v3.02 (07/18/2022),DC-C7000-1
OK,"SBICDCENCL02, bay 10",sccppblrapp061,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5DA,"1. 172.16.40.71, 2. fe80:0:0:0:7210:6fff:fe48:36d6",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL24, bay 10",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH802WX2P,1. 172.16.67.169,2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL50, bay 10",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH915SMKW,"1. 172.16.67.85, 2. fe80:0:0:0:5680:28ff:fe57:d312",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL18, bay 10",sccppblresx308.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH703VKB7,"1. 172.16.41.163, 2. fe80:0:0:0:7210:6fff:febb:c2d4",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
Warning,"SBICDCENCL08, bay 10",sccppblrdbo361,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH703VJTR,"1. 172.16.40.215, 2. fe80:0:0:0:7210:6fff:febd:46be",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 10",sccppblrdbo033,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V543,"1. 172.16.40.167, 2. fe80:0:0:0:7210:6fff:fe4a:7e18",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL08, bay 11",sccppblrdbo383,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH736X882,"1. 172.16.40.216, 2. fe80:0:0:0:9af2:b3ff:feeb:1dce",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 11",sccppblrdbo064,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5DH,"1. 172.16.40.72, 2. fe80:0:0:0:7210:6fff:fec2:cfc4",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL42, bay 11",SCCPTBLRESX345.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V59K,"1. 172.16.66.79, 2. fe80:0:0:0:7210:6fff:fe4a:7c78",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL48, bay 11",sccpublrdbo362,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V59H,"1. 172.16.66.173, 2. fe80:0:0:0:7210:6fff:fe4a:b91e",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL43, bay 11",SCCPPBLRADS03,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,2,65536,SGH703VRYY,1. 172.16.42.91,2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL33, bay 11",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5DM,1. 172.16.67.194,2.82 Feb 06 2023,I36 v3.30 (09/21/2023),DC-C7000-1
OK,"SBICDCENCL21, bay 11",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,196608,SGH505WANR,"1. 172.16.41.236, 2. fe80:0:0:0:fe15:b4ff:fe92:5c74",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 11",sccppblrapp455,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH821W9PF,"1. 172.16.40.168, 2. fe80:0:0:0:d267:26ff:fed5:a0ac",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL27, bay 11",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH736XA27,"1. 172.16.67.70, 2. fe80:0:0:0:9af2:b3ff:feeb:2602",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL54, bay 11",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VS0F,"1. 172.16.34.135, 2. fe80:0:0:0:7210:6fff:febb:c36e",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL24, bay 11",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,131072,SGH929YNQ0,1. 172.16.67.170,2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL50, bay 11",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH742X94L,"1. 172.16.67.86, 2. fe80:0:0:0:7210:6fff:fec8:8ca2",2.81 Jul 27 2022,I36 v3.02 (07/18/2022),DC-C7000-1
OK,"SBICDCENCL10, bay 11",sccppblrapp788,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5EE,"1. 172.16.41.20, 2. fe80:0:0:0:7210:6fff:fe4a:7f86",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL07, bay 11",sccppblresx252.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,393216,SGH915SMKM,"1. 172.16.40.192, 2. fe80:0:0:0:5680:28ff:fe57:b352",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL09, bay 11",sccppblresx251.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH915SMKR,"1. 172.16.40.240, 2. fe80:0:0:0:5680:28ff:fe57:af1a",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
Warning,"SBICDCENCL04, bay 11",sccppblrapp674,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5CE,"1. 172.16.40.120, 2. fe80:0:0:0:7210:6fff:fe48:3594",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Warning,"SBICDCENCL18, bay 11",sccppblrapp086,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2,524288,SGH951XZGJ,"1. 172.16.41.164, 2. fe80:0:0:0:9640:c9ff:fe1e:59d2",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
Critical,"SBICDCENCL25, bay 11",sccppblresx264.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,393216,SGH905YTB3,"1. 172.16.42.20, 2. fe80:0:0:0:af1:eaff:fe8f:9784",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
Warning,"SBICDCENCL26, bay 11",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH831YFJ5,"1. 172.16.42.44, 2. fe80:0:0:0:ba83:3ff:fe4a:6fb2",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL46, bay 11",sccpublrapp454,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH739TFX6,"1. 172.16.66.157, 2. fe80:0:0:0:7210:6fff:fec6:3710",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL49, bay 11",SCCPTBLRESX405.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH930SG11,1. 172.16.66.221,2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL15, bay 12",sccppblrdbo402,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5F8,"1. 172.16.41.93, 2. fe80:0:0:0:7210:6fff:fe4a:8ce0",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL24, bay 12",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH703VJV2,1. 172.16.67.171,2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL04, bay 12",sccppblrapp658,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5EH,"1. 172.16.40.121, 2. fe80:0:0:0:7210:6fff:fe4a:7eaa",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL50, bay 12",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH742X94N,"1. 172.16.67.87, 2. fe80:0:0:0:7210:6fff:fec6:3696",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL33, bay 12",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5DS,1. 172.16.67.195,2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL46, bay 12",sccpublrapp559,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS1N,"1. 172.16.66.158, 2. fe80:0:0:0:7210:6fff:febb:cea6",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
Warning,"SBICDCENCL27, bay 12",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,2,262144,SGH938SB2R,"1. 172.16.67.71, 2. fe80:0:0:0:af1:eaff:fef8:bd28",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 12",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,2,262144,SGH938SB2T,1. 172.16.42.92,2.72 Sep 04 2022,I41 v2.72 (09/29/2022),DC-C7000-1
OK,"SBICDCENCL48, bay 12",SCCPUBLRAPP584,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VRNS,"1. 172.16.66.174, 2. fe80:0:0:0:7210:6fff:febe:2ca2",2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
Warning,"SBICDCENCL42, bay 12",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,2,262144,SGH929S3C2,"1. 172.16.66.80, 2. fe80:0:0:0:af1:eaff:fef0:da14",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 12",sccppblrdbo992,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V54L,"1. 172.16.40.73, 2. fe80:0:0:0:7210:6fff:fe4a:bb70",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL07, bay 12",sccppblresx328.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH703VKBJ,"1. 172.16.40.193, 2. fe80:0:0:0:7210:6fff:febb:c2e8",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL08, bay 12",sccppblrdbo034,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5EA,"1. 172.16.40.217, 2. fe80:0:0:0:7210:6fff:fe48:3a70",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL49, bay 12",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5D4,1. 172.16.66.222,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL10, bay 12",sccppblrdbo023,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5DE,"1. 172.16.41.21, 2. fe80:0:0:0:7210:6fff:fe4a:7fa4",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL18, bay 12",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,2,262144,SGH010TK40,"1. 172.16.41.165, 2. fe80:0:0:0:9640:c9ff:feee:6560",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 12",sccppblrdbo349,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH736XA1W,"1. 172.16.40.169, 2. fe80:0:0:0:9af2:b3ff:feeb:1d96",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL09, bay 12",sccppblresx335.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH929S3D5,"1. 172.16.40.241, 2. fe80:0:0:0:af1:eaff:feed:92d8",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL10, bay 13",sccppblrdbo026,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5E0,"1. 172.16.41.22, 2. fe80:0:0:0:7210:6fff:fe4a:7ea0",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL46, bay 13",SCCPUBLRAPP681,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VS1W,"1. 172.16.66.159, 2. fe80:0:0:0:7210:6fff:febb:c15a",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
